cohort_id,cohort_role,analysis_role,inference_key_type,compartment,module_id,contrast_label,excluded_donor_or_library_key,excluded_arm,remaining_comparison_n,remaining_target_n,leave_one_out_effect_target_minus_comparison,leave_one_out_effect_direction,full_effect_direction,direction_agrees_with_full_effect,leave_one_out_status
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.013,target,3,7,0.19805532,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.014,target,3,7,0.17086456,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.016,target,3,7,0.15103904,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP21.017,target,3,7,0.15182266,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP22.002,target,3,7,0.17691397,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,hypoxia_oxidative_stress,advanced_degeneration_associated_minus_healthy_low_grade,SP22.003,target,3,7,0.17864549,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.015,comparison,2,8,-0.03452266,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.018,comparison,2,8,-0.12468666,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP22.001,comparison,2,8,-0.17356167,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.007,target,3,7,-0.10352239,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.011,target,3,7,-0.10542918,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.013,target,3,7,-0.10415060,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.014,target,3,7,-0.09821842,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.016,target,3,7,-0.11429101,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP21.017,target,3,7,-0.10064041,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP22.002,target,3,7,-0.13294985,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE230809_discovery,exploratory_discovery_parent_project,exploratory_effect_size_and_stability_only,donor_id,NP,inflammatory_nfkb,advanced_degeneration_associated_minus_healthy_low_grade,SP22.003,target,3,7,-0.12818742,negative_lower_target_severity,negative_lower_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,disc_matrix_homeostasis,severe_SDD_minus_mild_MDD,Pa-17F,comparison,3,3,0.01497221,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,disc_matrix_homeostasis,severe_SDD_minus_mild_MDD,Pab-24M,comparison,3,3,0.07029987,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,disc_matrix_homeostasis,severe_SDD_minus_mild_MDD,Pab-30M,comparison,3,3,0.04103097,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,disc_matrix_homeostasis,severe_SDD_minus_mild_MDD,Pb-55F,comparison,3,3,0.01962187,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,disc_matrix_homeostasis,severe_SDD_minus_mild_MDD,Pc-41M,target,4,2,-0.07248715,negative_lower_target_severity,positive_higher_target_severity,false,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,disc_matrix_homeostasis,severe_SDD_minus_mild_MDD,Pd-59F,target,4,2,0.19485992,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,disc_matrix_homeostasis,severe_SDD_minus_mild_MDD,Pd-62F,target,4,2,-0.01292908,negative_lower_target_severity,positive_higher_target_severity,false,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,ecm_collagen_remodeling,severe_SDD_minus_mild_MDD,Pa-17F,comparison,3,3,0.86907115,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,ecm_collagen_remodeling,severe_SDD_minus_mild_MDD,Pab-24M,comparison,3,3,1.12561797,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,ecm_collagen_remodeling,severe_SDD_minus_mild_MDD,Pab-30M,comparison,3,3,0.84397380,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,ecm_collagen_remodeling,severe_SDD_minus_mild_MDD,Pb-55F,comparison,3,3,1.04273663,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,ecm_collagen_remodeling,severe_SDD_minus_mild_MDD,Pc-41M,target,4,2,1.19915217,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,ecm_collagen_remodeling,severe_SDD_minus_mild_MDD,Pd-59F,target,4,2,0.90806726,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,ecm_collagen_remodeling,severe_SDD_minus_mild_MDD,Pd-62F,target,4,2,0.80383024,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,hypoxia_oxidative_stress,severe_SDD_minus_mild_MDD,Pa-17F,comparison,3,3,0.19307083,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,hypoxia_oxidative_stress,severe_SDD_minus_mild_MDD,Pab-24M,comparison,3,3,0.27767776,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,hypoxia_oxidative_stress,severe_SDD_minus_mild_MDD,Pab-30M,comparison,3,3,0.26042510,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,hypoxia_oxidative_stress,severe_SDD_minus_mild_MDD,Pb-55F,comparison,3,3,0.22121671,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,hypoxia_oxidative_stress,severe_SDD_minus_mild_MDD,Pc-41M,target,4,2,0.30159889,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,hypoxia_oxidative_stress,severe_SDD_minus_mild_MDD,Pd-59F,target,4,2,0.13372445,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,hypoxia_oxidative_stress,severe_SDD_minus_mild_MDD,Pd-62F,target,4,2,0.27896945,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,inflammatory_nfkb,severe_SDD_minus_mild_MDD,Pa-17F,comparison,3,3,-0.10356724,negative_lower_target_severity,positive_higher_target_severity,false,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,inflammatory_nfkb,severe_SDD_minus_mild_MDD,Pab-24M,comparison,3,3,0.05035833,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,inflammatory_nfkb,severe_SDD_minus_mild_MDD,Pab-30M,comparison,3,3,-0.05837971,negative_lower_target_severity,positive_higher_target_severity,false,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,inflammatory_nfkb,severe_SDD_minus_mild_MDD,Pb-55F,comparison,3,3,0.30875455,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,inflammatory_nfkb,severe_SDD_minus_mild_MDD,Pc-41M,target,4,2,0.20802417,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,inflammatory_nfkb,severe_SDD_minus_mild_MDD,Pd-59F,target,4,2,0.00723625,positive_higher_target_severity,positive_higher_target_severity,true,available_unweighted_target_minus_comparison_mean_difference
GSE244889_directional,external_directional_support_only,directional_effect_size_and_stability_only,presumed_donor_or_library_key,NP,inflammatory_nfkb,severe_SDD_minus_mild_MDD,Pd-62F,target,4,2,-0.06738599,negative_lower_target_severity,positive_higher_target_severity,false,available_unweighted_target_minus_comparison_mean_difference
