dataset,gsm,donor_id,library_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,CILP,1,11805.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,COL2A1,1,297983.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,COL9A1,1,128.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,COL9A2,1,7882.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,COL9A3,1,6676.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,COMP,1,106303.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,FMOD,1,71183.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,HAPLN1,1,13316.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,HAS2,1,264.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,KRT19,1,56.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,MATN3,1,28.0,10884552.0
GSE153066,GSM4633742,CTL3,CTL3,NP,relatively normal,disc_matrix_homeostasis,SOX9,1,3308.0,10884552.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,ADAMTS4,1,12.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,ADAMTS5,1,69.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,COL1A1,1,3247.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,COL1A2,1,4965.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,COL3A1,1,4930.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,COL5A1,1,657.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,COL5A2,1,1013.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,COL6A1,1,1779.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,COL6A2,1,3178.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,COL6A3,1,1112.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,DCN,1,344719.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,FN1,1,231060.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,LOX,1,662.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,LOXL2,1,133.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,LUM,1,41550.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,MMP2,1,542.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,MMP3,1,2360.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,MMP9,1,1.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,MMP13,1,483.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,POSTN,1,1627.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,SPARC,1,15982.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,TIMP1,1,18057.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,TIMP2,1,11389.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,ecm_collagen_remodeling,TNC,1,247.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,CCL2,1,10.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,CCL5,1,5.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,CXCL8,1,5.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,FOS,1,20957.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,IKBKB,1,106.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,IKBKG,1,4.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,IL1B,1,0.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,IL6,1,11.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,JUN,1,3775.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,NFKB1,1,209.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,NFKB2,1,221.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,NFKBIA,1,1956.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,NLRP3,1,1.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,RELA,1,780.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,RELB,1,64.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,STAT3,1,1489.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,TICAM1,1,66.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,TLR2,1,76.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,TLR4,1,120.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,TNF,1,13.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,inflammatory_nfkb,TNFRSF1A,1,2154.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,BNIP3,1,2333.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,CA9,1,148.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,EGLN1,1,401.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,EPAS1,1,282.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,GCLM,1,220.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,GPX1,1,2473.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,HIF1A,1,1998.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,HMOX1,1,1380.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,LDHA,1,16759.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,NFE2L2,1,642.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,NQO1,1,82.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,PDK1,1,158.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,PRDX1,1,1305.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,SLC2A1,1,481.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,SOD1,1,8806.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,SOD2,1,27793.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,TXN,1,3257.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,hypoxia_oxidative_stress,VEGFA,1,386.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,ACAN,1,49964.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,B3GAT1,1,0.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,BGN,1,16743.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,CILP,1,3711.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,COL2A1,1,7265.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,COL9A1,1,4.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,COL9A2,1,554.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,COL9A3,1,1159.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,COMP,1,115809.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,FMOD,1,20460.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,HAPLN1,1,6111.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,HAS2,1,66.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,KRT19,1,1.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,MATN3,1,15.0,12203508.0
GSE153066,GSM4633743,CTL4,CTL4,NP,relatively normal,disc_matrix_homeostasis,SOX9,1,2671.0,12203508.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,ADAMTS4,1,71.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,ADAMTS5,1,160.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,COL1A1,1,35552.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,COL1A2,1,33472.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,COL3A1,1,36019.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,COL5A1,1,4307.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,COL5A2,1,4621.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,COL6A1,1,8603.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,COL6A2,1,10370.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,COL6A3,1,6619.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,DCN,1,256363.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,FN1,1,363862.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,LOX,1,2684.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,LOXL2,1,1522.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,LUM,1,66207.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,MMP2,1,2426.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,MMP3,1,10559.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,MMP9,1,206.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,MMP13,1,460.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,POSTN,1,2483.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,SPARC,1,22888.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,TIMP1,1,18288.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,TIMP2,1,13133.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,ecm_collagen_remodeling,TNC,1,2006.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,CCL2,1,461.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,CCL5,1,26.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,CXCL8,1,1038.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,FOS,1,54603.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,IKBKB,1,90.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,IKBKG,1,1.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,IL1B,1,159.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,IL6,1,207.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,JUN,1,14897.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,NFKB1,1,320.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,NFKB2,1,639.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,NFKBIA,1,17008.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,NLRP3,1,12.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,RELA,1,1412.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,RELB,1,330.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,STAT3,1,2017.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,TICAM1,1,205.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,TLR2,1,126.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,TLR4,1,63.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,TNF,1,299.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,inflammatory_nfkb,TNFRSF1A,1,1736.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,BNIP3,1,6811.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,CA9,1,3113.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,EGLN1,1,1184.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,EPAS1,1,781.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,GCLM,1,766.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,GPX1,1,4355.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,HIF1A,1,3698.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,HMOX1,1,23632.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,LDHA,1,24345.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,NFE2L2,1,1732.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,NQO1,1,349.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,PDK1,1,493.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,PRDX1,1,349.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,SLC2A1,1,3718.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,SOD1,1,6833.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,SOD2,1,30951.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,TXN,1,2844.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,hypoxia_oxidative_stress,VEGFA,1,8215.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,ACAN,1,27143.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,B3GAT1,1,0.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,BGN,1,38570.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,CILP,1,1640.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,COL2A1,1,26137.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,COL9A1,1,34.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,COL9A2,1,652.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,COL9A3,1,1366.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,COMP,1,139561.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,FMOD,1,22426.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,HAPLN1,1,7648.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,HAS2,1,229.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,KRT19,1,2.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,MATN3,1,12.0,13910474.0
GSE153066,GSM4633744,CTL5,CTL5,NP,relatively normal,disc_matrix_homeostasis,SOX9,1,11063.0,13910474.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,ADAMTS4,1,0.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,ADAMTS5,1,18.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,COL1A1,1,1197.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,COL1A2,1,10321.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,COL3A1,1,9631.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,COL5A1,1,1672.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,COL5A2,1,3048.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,COL6A1,1,4609.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,COL6A2,1,5722.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,COL6A3,1,949.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,DCN,1,88993.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,FN1,1,34747.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,LOX,1,993.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,LOXL2,1,528.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,LUM,1,34329.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,MMP2,1,148.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,MMP3,1,1003.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,MMP9,1,12.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,MMP13,1,54.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,POSTN,1,767.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,SPARC,1,29429.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,TIMP1,1,5278.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,TIMP2,1,6763.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,ecm_collagen_remodeling,TNC,1,343.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,CCL2,1,43.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,CCL5,1,4.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,CXCL8,1,33.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,FOS,1,33102.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,IKBKB,1,40.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,IKBKG,1,0.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,IL1B,1,1.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,IL6,1,24.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,JUN,1,13464.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,NFKB1,1,189.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,NFKB2,1,289.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,NFKBIA,1,3927.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,NLRP3,1,0.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,RELA,1,327.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,RELB,1,140.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,STAT3,1,690.0,6062067.0
GSE153066,GSM4633745,CTL6,CTL6,NP,relatively normal,inflammatory_nfkb,TICAM1,1,53.0,6062067.0
