dataset,gsm,donor_id,compartment,disease_state,module_id,gene_symbol,feature_rows_mapped,pseudobulk_count,total_umi_included_cells
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,PDK1,13,525,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,PRDX1,13,80777,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,SLC2A1,13,1541,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,SOD1,13,32376,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,SOD2,13,12363,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,TXN,13,123675,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,hypoxia_oxidative_stress,VEGFA,13,1342,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,ACAN,13,6209,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,B3GAT1,13,0,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,BGN,13,11027,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,CILP,13,120,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,COL2A1,13,17,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,COL9A1,13,5,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,COL9A2,13,30,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,COL9A3,13,37,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,COMP,13,713,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,FMOD,13,248,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,HAPLN1,13,8993,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,HAS2,13,10675,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,KRT19,13,186,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,MATN3,13,87,61708790
GSE230808,GSM7235343,SP21.013,NP,diseased,disc_matrix_homeostasis,SOX9,13,2860,61708790
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,ADAMTS4,14,1,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,ADAMTS5,14,2463,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,COL1A1,14,32088,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,COL1A2,14,142784,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,COL3A1,14,44817,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,COL5A1,14,2626,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,COL5A2,14,15177,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,COL6A1,14,106371,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,COL6A2,14,64657,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,COL6A3,14,48047,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,DCN,14,352125,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,FN1,14,108097,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,LOX,14,29289,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,LOXL2,14,9835,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,LUM,14,150511,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,MMP2,14,16549,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,MMP3,14,479,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,MMP9,14,0,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,MMP13,14,0,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,POSTN,14,4761,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,SPARC,14,66929,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,TIMP1,14,328987,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,TIMP2,14,44677,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,ecm_collagen_remodeling,TNC,14,3427,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,CCL2,14,13031,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,CCL5,14,4,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,CXCL8,14,73,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,FOS,14,555,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,IKBKB,14,664,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,IKBKG,14,926,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,IL1B,14,9,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,IL6,14,44,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,JUN,14,14092,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,NFKB1,14,1319,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,NFKB2,14,270,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,NFKBIA,14,3874,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,NLRP3,14,1,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,RELA,14,1964,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,RELB,14,268,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,STAT3,14,3862,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,TICAM1,14,449,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,TLR2,14,3,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,TLR4,14,359,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,TNF,14,0,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,inflammatory_nfkb,TNFRSF1A,14,10819,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,BNIP3,14,43288,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,CA9,14,2393,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,EGLN1,14,3524,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,EPAS1,14,8775,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,GCLM,14,4795,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,GPX1,0,0,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,HIF1A,14,16446,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,HMOX1,14,27209,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,LDHA,14,122656,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,NFE2L2,14,8614,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,NQO1,14,11796,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,PDK1,14,813,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,PRDX1,14,70152,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,SLC2A1,14,2931,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,SOD1,14,43736,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,SOD2,14,19213,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,TXN,14,49720,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,hypoxia_oxidative_stress,VEGFA,14,2064,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,ACAN,14,1258,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,B3GAT1,14,0,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,BGN,14,4490,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,CILP,14,124,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,COL2A1,14,2,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,COL9A1,14,1,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,COL9A2,14,22,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,COL9A3,14,0,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,COMP,14,49,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,FMOD,14,946,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,HAPLN1,14,898,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,HAS2,14,2183,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,KRT19,14,851,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,MATN3,14,80,74292100
GSE230808,GSM7235344,SP21.014,NP,diseased,disc_matrix_homeostasis,SOX9,14,2715,74292100
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,ADAMTS4,15,2,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,ADAMTS5,15,3240,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,COL1A1,15,25044,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,COL1A2,15,66651,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,COL3A1,15,24725,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,COL5A1,15,3397,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,COL5A2,15,11674,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,COL6A1,15,40868,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,COL6A2,15,30439,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,COL6A3,15,20797,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,DCN,15,221851,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,FN1,15,129144,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,LOX,15,29454,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,LOXL2,15,7056,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,LUM,15,156450,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,MMP2,15,3377,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,MMP3,15,2751,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,MMP9,15,0,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,MMP13,15,7,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,POSTN,15,11081,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,SPARC,15,46668,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,TIMP1,15,97271,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,TIMP2,15,24678,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,ecm_collagen_remodeling,TNC,15,1679,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,CCL2,15,3060,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,CCL5,15,35,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,CXCL8,15,39,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,FOS,15,2081,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,IKBKB,15,361,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,IKBKG,15,637,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,IL1B,15,3,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,IL6,15,29,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,JUN,15,8516,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,NFKB1,15,825,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,NFKB2,15,197,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,NFKBIA,15,2264,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,NLRP3,15,1,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,RELA,15,1266,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,RELB,15,252,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,STAT3,15,2335,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,TICAM1,15,340,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,TLR2,15,36,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,TLR4,15,660,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,TNF,15,0,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,inflammatory_nfkb,TNFRSF1A,15,5695,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,BNIP3,15,30758,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,CA9,15,1085,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,EGLN1,15,2061,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,EPAS1,15,4117,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,GCLM,15,3200,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,GPX1,0,0,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,HIF1A,15,11155,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,HMOX1,15,28836,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,LDHA,15,68614,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,NFE2L2,15,5957,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,NQO1,15,7822,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,PDK1,15,981,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,PRDX1,15,42405,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,SLC2A1,15,4360,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,SOD1,15,30142,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,SOD2,15,14383,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,TXN,15,62887,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,hypoxia_oxidative_stress,VEGFA,15,1951,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,ACAN,15,10793,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,B3GAT1,15,0,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,BGN,15,4163,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,CILP,15,149,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,COL2A1,15,84,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,COL9A1,15,0,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,COL9A2,15,103,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,COL9A3,15,75,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,COMP,15,552,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,FMOD,15,2720,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,HAPLN1,15,3420,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,HAS2,15,697,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,KRT19,15,672,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,MATN3,15,108,48267263
GSE230808,GSM7235345,SP21.016,NP,diseased,disc_matrix_homeostasis,SOX9,15,1773,48267263
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,ADAMTS4,16,3,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,ADAMTS5,16,2536,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,COL1A1,16,23240,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,COL1A2,16,63101,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,COL3A1,16,24121,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,COL5A1,16,3199,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,COL5A2,16,10927,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,COL6A1,16,37352,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,COL6A2,16,31281,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,COL6A3,16,18698,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,DCN,16,184902,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,FN1,16,120985,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,LOX,16,24104,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,LOXL2,16,5653,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,LUM,16,156558,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,MMP2,16,3525,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,MMP3,16,2188,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,MMP9,16,1,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,MMP13,16,6,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,POSTN,16,15383,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,SPARC,16,39599,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,TIMP1,16,99953,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,TIMP2,16,22688,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,ecm_collagen_remodeling,TNC,16,1159,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,CCL2,16,3088,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,CCL5,16,11,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,CXCL8,16,46,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,FOS,16,923,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,IKBKB,16,327,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,IKBKG,16,558,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,IL1B,16,4,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,IL6,16,18,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,JUN,16,7313,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,NFKB1,16,717,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,NFKB2,16,172,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,NFKBIA,16,1936,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,NLRP3,16,1,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,RELA,16,1041,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,RELB,16,222,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,STAT3,16,2247,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,TICAM1,16,290,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,TLR2,16,19,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,TLR4,16,563,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,TNF,16,1,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,inflammatory_nfkb,TNFRSF1A,16,5088,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,BNIP3,16,28344,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,CA9,16,914,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,EGLN1,16,2067,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,EPAS1,16,4001,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,GCLM,16,2960,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,GPX1,0,0,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,HIF1A,16,13477,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,HMOX1,16,32157,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,LDHA,16,64877,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,NFE2L2,16,5779,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,NQO1,16,7182,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,PDK1,16,925,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,PRDX1,16,43230,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,SLC2A1,16,3416,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,SOD1,16,29520,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,SOD2,16,12173,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,TXN,16,51962,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,hypoxia_oxidative_stress,VEGFA,16,1566,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,ACAN,16,8151,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,B3GAT1,16,0,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,BGN,16,4010,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,CILP,16,169,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,COL2A1,16,177,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,COL9A1,16,3,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,COL9A2,16,78,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,COL9A3,16,34,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,COMP,16,645,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,FMOD,16,2674,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,HAPLN1,16,3552,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,HAS2,16,398,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,KRT19,16,1151,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,MATN3,16,89,45483145
GSE230808,GSM7235346,SP21.017,NP,diseased,disc_matrix_homeostasis,SOX9,16,1377,45483145
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,ADAMTS4,17,2,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,ADAMTS5,17,2612,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,COL1A1,17,14277,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,COL1A2,17,46577,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,COL3A1,17,15899,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,COL5A1,17,1294,42390781
GSE230808,GSM7235347,SP22.002,NP,diseased,ecm_collagen_remodeling,COL5A2,17,4345,42390781
